"product_link","product_img","product_name","product_price","product_slash_price","product_discount","product_price_discount","product_rating","product_sales"
"https://www.tokopedia.com/asus/asus-vivobook-go-e1404fa-vips554m-cool-silver-amd-ryzen-5-7520u-amd-radeon-graphics-16gb-512gb-14inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/17/7ba1dd88-87ba-4bad-8a0a-2dfe272770d6.jpg","ASUS Vivobook Go E1404FA-VIPS554M - Cool Silver [AMD Ryzen 5 7520U / AMD Radeon Graphics / 16GB / 512GB / 14inch / WIN11 / OHS / M365]","Rp8.799.000","Rp9.099.000","3%","Diskon 879,9rb","4.7","7 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-go-14-e1404fa-vips558m-mixed-black-amd-ryzen-5-7520u-amd-radeon-graphics-8gb-512gb-14inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/9/410bc44e-e921-4f8c-a7ac-5c96a485e35c.jpg","ASUS Vivobook Go 14 E1404FA-VIPS558M - Mixed Black [AMD Ryzen 5 7520U / AMD Radeon Graphics / 8GB / 512GB / 14inch / WIN11 / OHS / M365]","Rp8.199.000","Rp8.499.000","4%","Diskon 819,9rb","","3 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-go-15-oled-e1504fa-oled553m-cool-silver-amd-ryzen-5-7520u-amd-radeon-graphics-16gb-512gb-15-6inch-win11-ohs-m365?extParam=whid%3D2383689%26src%3Dshop","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/3/0e799fbb-5ddc-40df-ba1b-aaf45e85d2dc.jpg","ASUS Vivobook Go 15 OLED E1504FA-OLED553M - Cool Silver [AMD Ryzen 5 7520U / AMD Radeon Graphics / 16GB / 512GB / 15.6inch / WIN11 / OHS / M365]","Rp9.499.000","Rp9.799.000","3%","Diskon 949,9rb","5.0","14 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-go-15-oled-e1504fa-oled554m-mixed-black-amd-ryzen-5-7520u-amd-radeon-graphics-16gb-512gb-15-6inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/21/4c22c45b-170c-4a85-8512-94a38ed7f4f0.jpg","ASUS Vivobook Go 15 OLED E1504FA-OLED554M - Mixed Black [AMD Ryzen 5 7520U / AMD Radeon Graphics / 16GB / 512GB / 15.6inch / WIN11 / OHS / M365]","Rp9.499.000","Rp9.799.000","3%","Diskon 949,9rb","5.0","6 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-14-m1405ya-vips554-indie-black-amd-ryzen-5-7430u-amd-radeon-graphics-16gb-512gb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/19/62195cb5-2676-4d4d-8f7a-9ae58f443914.png","ASUS Vivobook 14 M1405YA-VIPS554 - Indie Black [AMD Ryzen 5 7430U / AMD Radeon Graphics / 16GB / 512GB / 14inch / WIN11 / OHS]","Rp9.099.000","Rp9.399.000","3%","Diskon 909,9rb","5.0","17 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-go-14-e410ka-fhd454m-star-black-intel-celeron-n4500-intel-uhd-graphics-8gb-512gb-14inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/9/ded799e8-7d85-433a-8cb9-535801b6b670.jpg","ASUS Vivobook Go 14 E410KA-FHD454M - Star Black [Intel Celeron N4500 / Intel UHD Graphics / 8GB / 512GB / 14inch / WIN11 / OHS / M365]","Rp5.169.000","Rp5.549.000","7%","Diskon 516,9rb","","5 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-go-14-e410ka-fhd455m-peacock-blue-intel-celeron-n4500-intel-uhd-graphics-8gb-512gb-14inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/27/3c42f882-5378-404d-8ced-71fc0791c778.jpg","ASUS Vivobook Go 14 E410KA-FHD455M - Peacock Blue [Intel Celeron N4500 / Intel UHD Graphics / 8GB / 512GB / 14inch / WIN11 / OHS / M365]","Rp5.169.000","Rp5.549.000","7%","Diskon 516,9rb","5.0","5 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-go-14-e410ka-fhd456m-rose-pink-intel-celeron-n4500-intel-uhd-graphics-8gb-512gb-14inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/21/dbc40527-6716-4ad8-b814-9b20936d1941.jpg","ASUS Vivobook Go 14 E410KA-FHD456M - Rose Pink [Intel Celeron N4500 / Intel UHD Graphics / 8GB / 512GB / 14inch / WIN11 / OHS / M365]","Rp5.169.000","Rp5.549.000","7%","Diskon 516,9rb","5.0","6 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-go-14-e410ka-fhd425-star-black-intel-celeron-n4500-intel-uhd-graphics-4gb-256gb-14inch-win11-ohs?extParam=whid%3D2383689%26src%3Dshop","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/23/daa7e50b-74c7-4e28-810a-83a7d7137050.png","ASUS Vivobook Go 14 E410KA-FHD425 - Star Black [Intel Celeron N4500 / Intel UHD Graphics / 4GB / 256GB / 14inch / WIN11 / OHS]","Rp4.519.000","Rp4.899.000","8%","Diskon 451,9rb","5.0","21 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-14-a1400ka-fhd459-indie-black-intel-celeron-n4500-intel-uhd-graphics-600-4gb-512gb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D12669178","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/9/b3b2939a-8677-4d92-bd90-f4f71573c719.png","ASUS Vivobook 14 A1400KA-FHD459 - Indie Black [Intel Celeron N4500 / Intel UHD Graphics 600 / 4GB / 512GB / 14inch / WIN11 / OHS]","Rp4.919.000","Rp5.249.000","6%","Diskon 491,9rb","5.0","3 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-14-a1400ka-fhd459-ram-8gb-indie-black-intel-celeron-n4500-intel-uhd-graphics-600-8gb-512gb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/13/8dd6145f-5eba-436d-a4f0-367f408d9faa.jpg","ASUS Vivobook 14 A1400KA-FHD459 RAM 8GB - Indie Black [Intel Celeron N4500 / Intel UHD Graphics 600 / 8GB / 512GB / 14inch / WIN11 / OHS]","Rp5.069.000","Rp5.399.000","6%","Diskon 506,9rb","5.0","14 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-14-a1400ka-fhd4510-transparent-silver-intel-celeron-n4500-intel-uhd-graphics-600-4gb-512gb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D12669178","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/9/a676d2d8-606d-452a-b661-d313c0deea88.jpg","ASUS Vivobook 14 A1400KA-FHD4510 - Transparent Silver [Intel Celeron N4500 / Intel UHD Graphics 600 / 4GB / 512GB / 14inch / WIN11 / OHS]","Rp4.919.000","Rp5.249.000","6%","Diskon 491,9rb","5.0","9 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-14-a1400ka-fhd4510-ram-8gb-transparent-silver-intel-celeron-n4500-intel-uhd-graphics-600-8gb-512gb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/16/e2d8659d-bbc1-4bc6-b4ee-b2ee45d4cda8.jpg","ASUS Vivobook 14 A1400KA-FHD4510 RAM 8GB - Transparent Silver [Intel Celeron N4500 / Intel UHD Graphics 600 / 8GB / 512GB / 14inch / WIN11 / OHS]","Rp5.069.000","Rp5.399.000","6%","Diskon 506,9rb","4.9","21 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-14-a1400ka-fhd421-indie-black-intel-celeron-n4500-intel-uhd-graphics-600-4gb-256gb-14inch-win11-ohs?extParam=whid%3D12669178%26src%3Dshop","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/9/10258838-cb6f-4d77-a166-6f45c8a39f34.png","ASUS Vivobook 14 A1400KA-FHD421 - Indie Black [Intel Celeron N4500 / Intel UHD Graphics 600 / 4GB / 256GB / 14inch / WIN11 / OHS]","Rp4.569.000","Rp4.949.000","8%","Diskon 456,9rb","5.0","9 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-14-m1405ya-oleds711-indie-black-amd-ryzen-7-7730u-amd-radeon-graphics-16gb-1tb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/10/1d2259a1-b91a-4057-90ce-34e5bfb327a3.jpg","ASUS Vivobook 14 M1405YA-OLEDS711 - Indie Black [AMD Ryzen 7 7730U / AMD Radeon Graphics / 16GB / 1TB / 14inch / Win11 / OHS]","Rp12.299.000","Rp13.099.000","6%","Diskon 1,2jt","4.9","14 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-14-m1405ya-oleds713-cool-silver-amd-ryzen-7-7730u-amd-radeon-graphics-16gb-1tb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/9/cdcd25fd-24dd-4efc-93b7-3a718283c906.png","ASUS Vivobook 14 M1405YA-OLEDS713 - Cool Silver [AMD Ryzen 7 7730U / AMD Radeon Graphics / 16GB / 1TB / 14inch / Win11 / OHS]","Rp12.299.000","Rp13.099.000","6%","Diskon 1,2jt","5.0","4 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-s-14-oled-m5406na-oled552-neutral-black-amd-ryzen-5-7535hs-amd-radeon-graphics-16gb-512gb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/24/67b5b13c-b612-476e-9773-5fe8a146044c.jpg","ASUS Vivobook S 14 OLED M5406NA-OLED552 - Neutral Black [AMD Ryzen 5 7535HS / AMD Radeon Graphics / 16GB / 512GB / 14inch / WIN11 / OHS]","Rp11.999.000","Rp12.799.000","6%","Diskon 1,1jt","5.0","20 terjual"
"https://www.tokopedia.com/asus/asus-aio-a3402wvak-wpc515ws-white-intel-core-i5-1335u-intel-iris-xe-graphics-16gb-512gb-23-8inch-win11-ohs?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/1/24f45308-a16d-4e66-a8ef-ce06dcf10b82.jpg","ASUS AIO A3402WVAK-WPC515WS - White [Intel Core i5-1335U / Intel Iris Xe Graphics / 16GB / 512GB / 23.8inch / WIN11 / OHS]","Rp11.899.000","Rp14.799.000","20%","Diskon 1,1jt","5.0","3 terjual"
"https://www.tokopedia.com/asus/asus-pc-desktop-s500te-385000002w-black-intel-core-i3-13100-intel-hd-graphics-8gb-512gb-21-5inch-win11?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/17/5795d3f2-4eb3-451a-8cee-702e9b095df0.jpg","ASUS PC Desktop S500TE-385000002W - Black [Intel Core i3-13100 / Intel HD Graphics / 8GB / 512GB / 21.5inch / WIN11]","Rp8.799.000","Rp10.799.000","19%","Diskon 879,9rb","",""
"https://www.tokopedia.com/asus/asus-tuf-gaming-a15-fa507nvr-r746k6m-om-mecha-gray-amd-ryzen-7-7435hs-nvidia-geforce-rtx-4060-16gb-512gb-15-6inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/17/31193038-7206-4cd4-b876-b7655db3f1e7.jpg","ASUS TUF Gaming A15 FA507NVR-R746K6M-OM - Mecha Gray [AMD Ryzen 7 7435HS / NVIDIA GeForce RTX 4060 / 16GB / 512GB / 15.6inch / WIN11 / OHS / M365]","Rp16.999.000","Rp19.199.000","11%","Diskon 1,2jt","","9 terjual"
"https://www.tokopedia.com/asus/asus-tuf-gaming-a15-fa507nur-r745k6m-om-mecha-gray-amd-ryzen-7-7435hs-nvidia-geforce-rtx-4050-16gb-512gb-15-6inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/20/99975d8c-75f2-44e9-84ce-08b3ac2197f0.jpg","ASUS TUF Gaming A15 FA507NUR-R745K6M-OM - Mecha Gray [AMD Ryzen 7 7435HS / NVIDIA GeForce RTX 4050 / 16GB / 512GB / 15.6inch / WIN11 / OHS / M365]","Rp15.999.000","Rp17.699.000","10%","Diskon 1,2jt","5.0","11 terjual"
"https://www.tokopedia.com/asus/asus-tuf-gaming-a15-fa506ncr-r735b1t-om-graphite-black-amd-ryzen-7-7435hs-nvidia-geforce-rtx-3050-8gb-512gb-15-6inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/16/ee00184f-a433-4c3e-ae3c-3793e34201f1.jpg","ASUS TUF Gaming A15 FA506NCR-R735B1T-OM - Graphite Black [AMD Ryzen 7 7435HS / NVIDIA GeForce RTX 3050 / 8GB / 512GB / 15.6inch / WIN11 / OHS / M365]","Rp11.699.000","Rp12.999.000","10%","Diskon 1,1jt","5.0","2 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-s-14-flip-oled-tp3402va-oleds752-cool-silver-intel-core-i7-13700h-intel-iris-xe-16gb-512gb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D12669178","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/10/399d01df-4171-44b0-837d-3461e7212346.jpg","ASUS Vivobook S 14 Flip OLED TP3402VA-OLEDS752 - Cool Silver [Intel Core i7-13700H / Intel Iris Xe / 16GB / 512GB / 14inch / WIN11 / OHS]","Rp16.599.000","Rp17.399.000","5%","Diskon 1,2jt","5.0","13 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-s-14-flip-oled-tp3402va-oleds752m-cool-silver-intel-core-i7-13700h-intel-iris-x-graphics-16gb-512gb-14inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/1/72bd3830-2d7e-4f4b-911f-6190a6456fdd.jpg","ASUS VivoBook S 14 Flip OLED TP3402VA-OLEDS752M - Cool Silver [Intel Core i7-13700H / Intel Iris X Graphics / 16GB / 512GB / 14inch / WIN11 / OHS / M365]","Rp16.599.000","Rp17.399.000","5%","Diskon 1,2jt","5.0","5 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-s-14-flip-oled-tp3402va-oleds751-quiet-blue-intel-core-i7-13700h-intel-iris-xe-graphics-16gb-512gb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/10/46f55b43-fe31-4141-b76a-8f613113bb0e.jpg","ASUS Vivobook S 14 Flip OLED TP3402VA-OLEDS751 - Quiet Blue [Intel Core i7-13700H / Intel Iris Xe Graphics / 16GB / 512GB / 14inch / WIN11 / OHS]","Rp16.599.000","Rp17.399.000","5%","Diskon 1,2jt","5.0","30+ terjual"
"https://www.tokopedia.com/asus/asus-vivobook-s-14-flip-oled-tp3402va-oleds751m-quiet-blue-intel-core-i7-13700h-intel-iris-xe-graphics-16gb-512gb-14inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/1/3e3bfaa2-85d3-4dc8-96b1-2f12d4c8f7f4.jpg","ASUS Vivobook S 14 Flip OLED TP3402VA-OLEDS751M - Quiet Blue [Intel Core i7-13700H / Intel Iris Xe Graphics / 16GB / 512GB / 14inch / WIN11 / OHS / M365]","Rp16.599.000","Rp17.399.000","5%","Diskon 1,2jt","5.0","2 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-14-a1404va-vips752-transparent-silver-intel-core-i7-1355u-intel-uhd-graphics-8gb-512gb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D12669178","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/19/7cf1e7a4-acfe-416c-9407-a3d4a234b7e2.png","ASUS Vivobook 14 A1404VA-VIPS752 - Transparent Silver [Intel Core i7-1355U / Intel UHD Graphics / 8GB / 512GB / 14inch / WIN11 / OHS]","Rp11.299.000","Rp12.099.000","7%","Diskon 1,1jt","5.0","13 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-14-a1404va-vips711m-quiet-blue-intel-core-i7-1355u-intel-iris-xe-graphics-16gb-1tb-14inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/1/666a5c1f-de02-4ccc-b0ca-a735969ebe9b.jpg","ASUS Vivobook 14 A1404VA-VIPS711M - Quiet Blue [Intel Core i7-1355U / Intel Iris Xe Graphics / 16GB / 1TB / 14inch / WIN11 / OHS / M365]","Rp12.399.000","Rp13.199.000","6%","Diskon 1,2jt","5.0","16 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-14-a1405va-vips752-cool-silver-intel-core-i7-1355u-intel-uhd-graphics-8gb-512gb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/7/cb156d2c-9f3b-45d6-8818-80dffce2fd90.jpg","ASUS Vivobook 14 A1405VA-VIPS752 - Cool Silver [Intel Core i7-1355U / Intel UHD Graphics / 8GB / 512GB / 14inch / WIN11 / OHS]","Rp12.299.000","Rp13.099.000","6%","Diskon 1,2jt","5.0","8 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-15-a1504vap-vips7101-quiet-blue-intel-core-7-processor-150u-intel-graphics-16gb-1tb-15-5inch-win11-ohs?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/10/edb4af7c-dc13-4f30-a4dc-f72f8b0cb1ea.jpg","ASUS Vivobook 15 A1504VAP-VIPS7101 - Quiet Blue [Intel Core 7 Processor 150U / Intel Graphics / 16GB / 1TB / 15.5inch / WIN11 / OHS]","Rp12.499.000","Rp13.099.000","5%","Diskon 1,2jt","5.0","12 terjual"
"https://www.tokopedia.com/asus/asus-tuf-gaming-a14-fa401uu-r745g6g-om-jaeger-gray-amd-ryzen-7-8845hs-nvidia-geforce-rtx-4050-16gb-512gb-14inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/26/f0c45a66-485a-47d7-be07-42afbde0f485.jpg","ASUS TUF Gaming A14 FA401UU-R745G6G-OM - Jaeger Gray [AMD Ryzen 7 8845HS  / NVIDIA GeForce RTX 4050 / 16GB / 512GB / 14inch / WIN11 / OHS / M365]","Rp21.999.000","Rp22.999.000","4%","Diskon 1,2jt","5.0","15 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-s-14-oled-m5406wa-oleds912m-cool-silver-amd-ryzen-ai-9-365-processor-amd-radeon-880m-graphics-24gb-1tb-14inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/13/1a14ca30-5385-4524-bbd9-cff4341144d7.jpg","ASUS Vivobook S 14 OLED M5406WA-OLEDS912M - Cool Silver [AMD Ryzen AI 9 365 Processor / AMD Radeon 880M Graphics / 24GB / 1TB / 14inch / WIN11 / OHS / M365]","Rp21.999.000","Rp22.999.000","4%","Diskon 1,2jt","","1 terjual"
"https://www.tokopedia.com/asus/asus-zenbook-14-oled-um3406ha-oled753-jade-black-amd-ryzen-7-8840hs-amd-radeon-graphics-16gb-512gb-14inch-win11-ohs?extParam=whid%3D12669178%26src%3Dshop","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/27/6ebebebc-f6d5-44a2-b5d7-e08204812665.jpg","ASUS Zenbook 14 OLED UM3406HA-OLED753 - Jade Black [AMD Ryzen 7 8840HS / AMD Radeon Graphics / 16GB / 512GB / 14inch / WIN11 / OHS]","Rp15.499.000","Rp16.299.000","5%","Diskon 1,2jt","5.0","4 terjual"
"https://www.tokopedia.com/asus/asus-zenbook-14-oled-um3406ha-oled752-jade-black-amd-ryzen-7-8840hs-amd-radeon-graphics-16gb-512gb-14inch-win11-m365?extParam=whid%3D2383689%26src%3Dshop","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/6/295bfeca-fac9-4e66-8476-8550e6db7ee5.jpg","ASUS Zenbook 14 OLED UM3406HA-OLED752 - Jade Black [AMD Ryzen 7 8840HS / AMD Radeon Graphics / 16GB / 512GB / 14inch / WIN11 / M365]","Rp14.949.000","Rp15.749.000","5%","Diskon 1,2jt","5.0","6 terjual"
"https://www.tokopedia.com/asus/asus-zenbook-14-oled-um3406ha-oled752-jade-black-amd-ryzen-7-8840hs-amd-radeon-graphics-16gb-512gb-14inch-win11?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/9/88e5ced1-e344-41a0-9306-1d42f0571cbf.jpg","ASUS Zenbook 14 OLED UM3406HA-OLED752 - Jade Black [AMD Ryzen 7 8840HS / AMD Radeon Graphics / 16GB / 512GB / 14inch / WIN11]","Rp14.499.000","Rp15.299.000","5%","Diskon 1,2jt","5.0","29 terjual"
"https://www.tokopedia.com/asus/asus-vivobook-s-15-oled-s5507qa-oledsp11m-cool-silver-snapdragon-x-plus-x1p-42-100-qualcomm-adreno-gpu-16gb-1tb-15-6inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/17/14bf11e2-9c38-49f8-83a6-c5b7c1d6deee.jpg","ASUS Vivobook S 15 OLED S5507QA-OLEDSP11M - Cool Silver [Snapdragon X Plus X1P 42 100 / Qualcomm Adreno GPU / 16GB / 1TB / 15.6inch / WIN11 / OHS / M365]","Rp20.599.000","Rp21.599.000","5%","Diskon 1,2jt","",""
"https://www.tokopedia.com/asus/asus-zenbook-14-oled-ux3405ma-oleds713-ponder-blue-intel-core-ultra-7-155h-intel-arc-graphics-32gb-1tb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/28/28366fee-2845-4445-9681-b13af7238ee3.jpg","ASUS Zenbook 14 OLED UX3405MA-OLEDS713 - Ponder Blue [Intel Core Ultra 7 155H / Intel Arc Graphics / 32GB / 1TB / 14inch / Win11 / OHS]","Rp19.499.000","Rp20.299.000","4%","Diskon 1,2jt","4.8","40+ terjual"
"https://www.tokopedia.com/asus/asus-zenbook-14-oled-ux3405ma-oleds713m-ponder-blue-intel-core-ultra-7-155h-intel-arc-graphics-32gb-1tb-14inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D2383689","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/1/c6344de7-ba32-4f4e-99eb-f1948bb62673.jpg","ASUS Zenbook 14 OLED UX3405MA-OLEDS713M - Ponder Blue [Intel Core Ultra 7 155H / Intel Arc Graphics / 32GB / 1TB / 14inch / Win11 / OHS / M365]","Rp19.499.000","Rp20.299.000","4%","Diskon 1,2jt","5.0","4 terjual"
"https://www.tokopedia.com/asus/asus-zenbook-14-oled-ux3405ma-oleds714t-foggy-silver-intel-core-ultra-7-processor-155h-intel-arc-graphics-32gb-1tb-14inch-win11-ohs-m365?extParam=src%3Dshop%26whid%3D12669178","https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/26/0ae3c581-ff28-4393-a15b-8e4452e776d5.jpg","ASUS Zenbook 14 OLED UX3405MA-OLEDS714T - Foggy Silver [Intel Core Ultra 7 Processor 155H / Intel Arc Graphics / 32GB / 1TB / 14inch / WIN11 / OHS / M365]","Rp22.299.000","Rp23.299.000","4%","Diskon 1,2jt","5.0","16 terjual"
